tokens,IOB_tag
"['the', 'Standard', 'Instrument', 'Controller', 'export', 'work', 'be', 'task', 'with', 'lay', 'the', 'Internals', 'ground', 'work', 'package', 'datum', ';', 'user', 'large', 'datum', 'set', ';', 'simultaneous', 'local', 'and', 'remote', 'monitoring', 'and', 'intervention', ';', 'Ease', 'of', 'use', 'for', 'one', '-', 'time', 'for', 'of', 'all', 'Gemini', 'device', ',', 'and', 'driver', 'support', 'for', 'three', 'VME', ',', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
['not'],[0]
"['the', 'midwife', ',', 'hospital', ',', 'NGOs', ',', 'and', 'faith', '-', 'base', 'organisation', ')', 'the', 'in', 'of', 'in', 'South', 'Korea', 'and', 'Taiwan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'may', 'also', 'prove', 'useful', 'to', 'have', 'multiple', 'level', 'of', 'fault', 'notiﬁcation', 'such', 'as', 'detailed', ',', 'verbose', ',', 'electronically', 'BIT', 'operational', 'a', 'shall', 'have', 'correspond', 'test', 'speciﬁcation', 'to', 'check', 'normal', 'module', 'operation', 'release', ',', 'to', 'be', 'use', 'both', 'for', 'acceptance', 'of', 'software', 'Telescopes', 'm', 'facility', 'to', 'verify', 'Gemini', '8', 'm', 'Telescopes', 'system', 'and', 'Gemini', '8', 'm', 'Telescopes', 'software', 'performance', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['there', 'the', 'follow', 'dimension', ':', 'a', 'height', 'be', 'of', 'and', 'a', 'width', 'of', '2x', '.', 'x', 'movement', 'state', 'overlapp', 'redo', 'can', 'user']","[0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"['the', 'date', 'of', 'distribution', 'will', 'be', 'current', '(', 'system', ')', 'date', '.']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'industry', 'security', 'maintenance', 'coding', 'and', 'documentation', 'practice', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['our', '.', 'Josephy', 'Will', 'and', 'Qabool', '.', 'Irshad', 'torrent', 'streaming', 'that', 'type', 'the', 'into', 'divide', 'be', 'will', 'result']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 1]"
"['the', 'week', 'period', 'for', 'the', 'recorded', 'datum', 'will', 'retention', 'be', 'and', 'two', 'level', 'be', 'foresee', ':', 'different']","[0, 0, 4, 0, 0, 1, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0]"
"['the', 'system', 'will', 'check', 'the', 'duplicate', 'ID', 'for', 'the', 'salesman', 'and', 'team', '.']","[0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0]"
"['system', '.', 'www.cdc.gov/phin', 'at', 'available', ',', 'Measures', 'Performance', 'Key', 'Preparedness', 'PHIN', 'in', ',', 'describe', 'parse', 'process', 'assess', 'for', 'measure', 'performance', 'key', 'a', 'as', 'identify', 'be', 'requirement']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'investigation', 'and', 'drug', 'every', 'capture', 'of', 'datum', 'will', 'be', 'validate', 'and', 'check', 'on', 'save', 'into', 'the', 'database', '.']","[0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', ',', 'on', 'software', 'protocol', 'deﬁne', 'in', 'this', 'document', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['administrator', 'System', 'Weborder', ';']","[1, 0, 0, 0]"
"['a', 'supportability', 'plan', 'will', 'be', 'part', 'of', 'the', 'Gemini', 'Control', 'System', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'user', 'interface', 'tool', 'shall', 'be', 'base', 'on', 'standard', ',', 'Toolkit', 'it', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'system', 'have', 'high', 'security', 'feature', 'final', 'second', ';', 'consultation', 'slip', 'should', 'contain', 'the', 'bar', 'code', 'of', 'the', 'Voucher', 'with', 'two', 'identification', 'one', 'for', 'the', 'client', 'and', 'the', 'other', 'for', 'the', 'partner', ';', 'the', 'first', 'tear', 'for', 'the', 'first', 'as', 'far', 'as', 'the', 'will', 'be', 'a', 'provision', 'to', 'create', 'a', 'minimum', 'quantity', 'of', 'voucher', 'at', 'one', 'time', '(', 'such', 'minimum', 'number', 'will', 'be', 'decide', 'by', 'the', 'management', 'team', ')', ';', 'once', 'create', 'the', 'sale', ';', 'authorized', 'user', 'access', 'to', 'the', 'system', ',', 'include', 'all', 'the', 'module', ',', 'sub', '-', 'module', 'and', 'even', 'at', 'the', 'screen', 'level', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
"['use', 'appropriate', 'terminology', 'specific', 'to', 'particular', 'label', 'link', 'descriptive', 'link', 'do', 'not', 'impede', 'the', 'readability', 'of', 'the', 'of', 'text']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', '.', 'instrument', 'and', 'telescope', 'the', 'of', 'controller', 'site', '-', 'on']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['system', '.', 'event', 'each', 'for', 'protection', 'than', ',', 'time', 'one', 'necessary', 'be', 'only', 'will', 'element', 'common', 'rather', 'support', 'the', 'well', 'OM', ':', 'Exchange', 'Data', 'and', 'Integration', 'System', '2.5', ';', 'event', 'and', 'entity', 'affected', 'about', 'report', 'individual', 'and', 'aggregate', 'both', 'information', 'produce', 'must', 'exchangeable', 'reporting', 'and', ',', 'confirmation', ',', 'identification', ',', 'investigation', 'the', 'in', 'involve', 'system', 'between', ',', 'standard', 'establish', 'on', 'base', ',', 'be', 'of', 'to', 'enable', ',', 'linkage', 'comprehensive', 'and', 'detailed', 'maintain', ',', 'investigation', 'case', 'support', 'should', 'OM', 'support', 'system', ':', 'Behaviors', 'and', 'Functions', 'System', 'trace', 'investigator', 'contact', 'and', 'should', 'OM', 'support', 'system', ':', 'generation', 'Report', 'and', ',', 'Visualization', ',', 'Analysis', '2.4', ';', 'activity', 'monitoring', 'isolation', 'and', 'quarantine', ',', 'a', 'health', 'event', '2.8', ';', 'define', 'clearly', 'be', 'should', 'OM', 'of', 'aspect', 'all', 'support', 'to', 'necessary', 'responsibility', 'and', ',', 'activity', ',', 'role', 'System', ',', 'Security', 'availability', 'as', ',', 'individual', 'unauthorized', 'by', 'access', 'and', 'corruption', 'from', 'datum', 'of', 'protection', 'the', 'include', 'datum', 'OM', 'of', 'Security', ':', 'and', 'Personnel', ':', 'operation']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['device', 'support', 'layer', 'other', 'than', 'how', 'to', 'call', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'train', 'function']","[0, 1, 2]"
"['Customer', '.']","[1, 0]"
"['the', 'COE', 'Chief', 'Engineer', 'will', 'approve', 'single', 'the', 'Engineer', 'reserve', 'semantic', 'will', 'be', 'analyze', 'to', 'identify', 'opportunity', 'to', 'consolidate', 'tag', 'towards', 'a', 'single', 'or', 'a', 'minimal', 'number', 'and', 'will']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'mapping', 'of', 'speciﬁc', 'IOC', 'command', 'between', 'ascii', 'string', 'and', 'epics', 'channel', 'access', 'construct', 'for']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['we', 'leave', 'this', 'modify', 'to', 'Alamos', ';', 'host', '-', 'base', 'Development', 'Tools', '(', 'Los', 'not', 'will', 'Gemini', 'breakdown', 'be', 'give', 'in', 'the', 'following', 'subsection', ':', 'Channel', 'Access', '-', 'Client', 'and', 'Server', 'Software', ',', 'scanner', ',', 'Monitors', 'CAPFAST']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'service', 'shunt', 'will', 'be', 'use', 'to', ':', '(', 'i', ')', 'mainly', 'team', 'member', 'to', 'defined', 'area', ';', 'conduct', 'group', 'call', 'between', '-', 'trackside', ',', 'shunt', 'team', 'member', ',', 'station', 'staff', 'worker', 'railway', 'pre', 'controller', 'controller', 'or', 'other', 'mobile', 'in', 'a', 'define', 'over', 'area', 'conduct', 'group', 'call', 'between', 'train', 'driver', 'and', ';', 'set', 'mobile', 'support', 'implement', 'additional', 'network', 'service', 'as', 'desire', '.']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 2, 0, 1, 2, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['their', 'logical', 'deﬁne', 'placement', 'show', 'in', 'Figure', '4', '-', '1', ',', 'above', 'be', 'be', '.', 'etc', 'the', 'interlock', 'system', 'be', 'deﬁne', 'in', 'the', 'Instrument', 'Control', 'System', 'Infrastructure', 'Work', 'Package', 'Deﬁnition', ';', 'router', ',', 'gateway', ',', ';', ',', 'link', 'the', 'at', 'least', 'one', 'dedicated', 'link', 'of', 'a', 'T1', 'of', 'bandwidth', 'remote', 'support', ',', 'development', 'and', 'testing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delay', '.', 'faulty']","[0, 0, 0]"
"['(', '.', 'be', 'provide', '.']","[0, 0, 0, 0, 0]"
"['the', 'requirement', 'must', 'be', 'achievable', 'and', 'state', 'in', 'such', 'a', 'allocate', 'Maximum', 'level', 'constraint', 'Telescopes', 'base', 'facility', 'during', 'the', 'day', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['life', 'cycle', 'constraint', 'be', 'discuss', 'and', 'speciﬁcation', 'the', 'of', 'be', 'to', 'take', 'advantage', 'of', 'exist', 'software', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['aggressive', '.', 'experience', 'user', 'improve', 'to', 'technology', 'page', 'estimate', 'usage', 'pattern', 'the', 'all', 'host', ';', 'performance', 'and', 'scalability', 'for', 'server', 'web', 'of', 'capability', 'socket', 'HTTP', 'asynchronous', 'Leverage', ';', 'content', 'base', '/', 'manner', 'cache', 'for', 'use', 'and', 'configure', 'be', 'should', 'of', 'cache', 'a', ';', 'only', 'record', 'particular', 'this', 'for', 'hierarchical', 'result', 'of', 'most', '.', 'search', 'for', 'use', 'column', 'key', 'the', 'on', 'apply', 'be', 'should', 'index', 'Database', ';', 'search', 'use', 'frequently', 'detail', 'paged', 'additional', 'fetch', 'user', 'the', 'to', 'display', 'be', 'to', 'need', '.', 'that', 'the', 'only', 'fetch', 'should', 'search', 'the', ';', 'field']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Generic', '.', 'require', 'if', 'claim', 'the', 'amend', 'information', '/', 'can', 'user', 'authorized']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
"['service', ')', 'or', 'remote', 'access', '(', 'Gemini', '8', 'm', 'Telescopes', 'support', ',', 'base', ',', 'and', 'remote', 'operation', 'facility', ')', '.', 'of', 'site', 'service', ',', 'astronomer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'validity', 'date', 'can', 'be', 'amend', 'or', 'use', 'Bar', 'of', 'form', '2', 'Digit', ')', 'approximately', 'each', 'batch', 'will', 'have', '10', 'voucher', ';', 'voucher', 'number', '(', '10', 'digit', ')', ';', 'Security', 'Code', ';', 'all', 'code', 'will', 'be', 'print', 'out', 'in', 'the', 'alter', '(', 'at', 'system', 'off', 'for', 'the', 'partner', ';', 'if', 'the', 'tear', 'off', 'voucher', 'slip', 'would', 'be', '-', 'stick', 'it', 'will', 'not', 'be', 'lose', 'on', 'attach', 'to', 'the', 'claim', 'form', 'by', 'the', 'then', 'tear', 'section', '-', 'level', 'only', 'by', 'the', 'authorized', 'user', ';', 'Voucher', 'will', 'also', 'have', 'MRP', '(', 'maximum', 'retail', 'price', ')', ';', 'Voucher', 'should', 'have', 'three', 'tear', 'off', 'portioned', 'slip', 'with', 'a', 'sub', 'the', 'VSP', 'number', ';', 'at', 'the', 'claim', 'processing', 'and', 'finally', 'for', 'the', 'payment', '.']","[0, 3, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 4, 0, 0, 0, 0, 0, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['however', 'the', 'system', 'architecture', 'will', 'be', 'design', 'so', 'as', 'to', 'minimize', 'the', 'communication', 'load', 'place', 'on', 'peer', 'the', 'subsystem', 'access', 'astronomical', 'the', 'universal', 'time', 'synchronization', 'requirement', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['(', '.', ']', '568', 'UIC', 'if']","[0, 0, 0, 0, 0, 0]"
"['finally', ',', 'procedure', 'must', 'be', 'implement', 'for', 'convenience', 'and', 'system', 'can', 'Access', '(', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['when', 'frame', 'be', 'use', ',', 'it', 'purpose', 'be', 'to', 'title', 'each', 'frame', ',', 'and', 'to', 'describe', 'important', 'it', 'that', 'way', '""', 'or', '""', 'click', 'here', '""', 'except', 'where', 'the', 'purpose', 'of', 'the', 'link', 'be', 'clear', 'from', 'its', 'go', '""', 'as', 'such', 'the', 'target', 'or', 'purpose', 'of', 'a', 'link', 'should', 'context', 'be', 'indicate', 'by', 'its', 'label', ',', 'avoid', 'generic', 'label', 'directly', 'on', 'the', 'page', 'and', 'information', 'need', 'be', 'important', 'for', 'make', 'the', 'task', 'content', 'to', 'understand', '.']","[0, 1, 0, 0, 0, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['(', '.', 'support', 'be', 'shall', 'facility', 'dial', 'dialling', ')', 'M', '(', ':', 'call', 'follow', 'the', 'abbreviated', 'railway', 'information', '(', 'call', 'go', '-', 'on', 'an', 'in', 'be', 'radio', 'Cab', 'the', 'whilst', 'receive', 'be', 'call', 'incoming', ';', '(', 'M', ')', 'in', 'be', 'radio', 'Cab', 'the', 'whilst', 'call', 'an', 'a', 'to', 'attempt', 'user', 'radio', 'Cab', 'a', ';', 'initiate', ':', 'when', 'call', 'broadcast', ';', 'call', 'group', ';', 'call', 'emergency', 'call', ')']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 4, 4, 3, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 0, 2, 1, 2, 0]"
"['go', 'to', 'system', 'the', 'terminate']","[0, 0, 0, 0, 0]"
"['Sales', '.', 'System', 'Weborder', ';', 'Person']","[1, 0, 0, 0, 0, 2]"
"['the', 'alarm', 'be', 'be', 'request', '.']","[0, 1, 0, 0, 0, 0]"
"['if', 'any', 'of', 'the', 'information', 'be', 'not', 'available', 'in', 'exist', 'master', 'the', 'Registration', ',', 'facility', 'master', 'screen', 'and', 'do', 'enter', 'master', 'detail', 'and', 'back', 'to', 'VSP', 'screen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]"
"['each', 'between', 'a', 'Channel', 'Access', 'client', 'and', 'an', 'arbitrary', 'communication', 'number', 'Channel', 'Access', 'server', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'do', 'not', 'include', 'retrieve', 'the', 'result', 'record', '.', 'the', 'search', 'criterion', ')', 'within', '10', '-', '15', 'second', 'system', 'regardless', 'the', 'storage', 'capacity', 'or', 'number', 'of', 'case', 'in', 'of', 'to', 'themselves']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['+', '45', ';', 'frequency', 'be', 'the', 'in', '.']","[0, 0, 0, 3, 0, 0, 0, 0]"
"['the', 'record', 'support', 'layer', 'in', 'turn', 'know', 'it', 'nothing', 'know', 'layer', ',', 'do', 'not', 'have', 'device', 'support', 'or', 'driver', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['see', 'become', 'select', 'block', '.', 'the', 'follow', 'block', 'select']","[0, 0, 0, 1, 0, 0, 0, 1, 0]"
"['Sales', 'Person', 'or', 'button', 'the', 'click', 'Person', 'Sales', '""', 'Attributes', 'product', 'update', '""', 'to', 'link', 'or', 'button', 'the', 'click', 'product', 'a', 'name', 'product', 'be', 'have', 'attribute', 'product']","[1, 2, 0, 0, 0, 0, 2, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 4, 3]"
"['RoboHelp', '.', 'build', 'schedule', 'all', 'system', 'name', ']', 'help', '""', 'label', 'link', 'hypertext', 'a', 'display', 'will', 'the', 'system', 'name', 'system', '[']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
"['(', '.', 'UUS1', 'multiple', 'use', 'the', 'to', 'pass', 'be', 'shall', 'number', 'functional', 'network', 'M']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 0]"
"['the', 'submit', 'defect', 'or', 'enhancement', 'request', 'category', '-', 'wise', ',', 'status', '-', 'wise', ',', 'and', 'age-', 'wise', '.', 'support', 'module', 'as', 'information', 'the', 'search', 'functionality', ',', 'police', 'personnel', 'can']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'development', 'range', 'from', 'creation', 'of', 'new', 'device', 'driver', 'to', 'database', 'creation', 'and', 'the', 'design', 'of', 'new', 'CA', 'client', '.', 'of', 'oc', 'may', 'need', 'the', 'following', ':', ';', 'Channel', 'Access', '-', 'Client', 'of', 'and', 'Software', ',', 'scanner', ',', 'Monitors', ';', 'Record', 'Support', 'Server', 'any', 'include', 'would', 'the', 'follow', 'deﬁnition', 'will', 'be', 'use', 'to', 'differentiate', 'between', 'the', 'two', 'ﬂavor', 'of', 'epics', 'development', 'work', ':', 'internal', 'work', ',', 'Project', 'Device', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['these', 'use', 'follow', 'to', 'be', 'be', 'use', 'and', 'with', 'appropriate', 'interface', 'guideline', 'the', 'System', 'must', 'provide', 'End', 'User', 'and', 'Administrator', 'function', 'which', 'easy', ',', 'the', ',', 'FRS', ')', 'report', 'provide', 'the', 'detailed', 'description', '(', 'of', 'functionality', 'require', 'for', 'the', 'first', 'version', 'of', 'the', 'Specifications', 'Requirements', 'Functional', 'provide', 'to', 'extensible', 'be', 'should', 'system']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['if', 'the', 'queue', 'be', 'not', 'empty', ',', 'this', 'wait', 'process', 'remove', 'one', 'request', 'from', 'the', 'lifo', 'queue', 'and', 'check', 'the', 'current', 'state', 'of', 'shall', 'the', 'of', 'the', 'generate', 'a', 'request', 'to', 'turn', 'on', 'the', 'request', 'unit', '.']","[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
"['safety', 'aspect', 'shall', 'be', 'analyze', 'during', 'the', 'functional', 'speciﬁcation', 'Telescopes', 'other', 'system', ',', 'repairable', 'at', 'the', 'depot', 'level', ';', 'all', 'other', 'not', 'hazard', 'be', 'interlock', 'via', 'software', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['during', 'science', 'planning', ',', 'there', '3', 'restart', 'to', 'procedure', 'should', 'be', 'do', 'during', 'commission', 'to', 'establish', 'baseline', 'rate', 'for', 'system', 'reliability', 'monitoring', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'SRS', 'only', 'specify', 'the', 'requirement', 'deal', 'with', 'a', 'the', 'portion', 'of', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['(', 'i', ')', 'Sections', '13', 'to', '15', 'describe', 'the', '(', 'message', 'text', 'defined', 'functional', 'and', 'location', 'dependent', 'addressing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'datum', 'to', 'result', 'in', 'the', 'indicate', 'event', 'be', 'transmit', 'be', ';', 'a', 'previously', 'set', 'event', 'be', 'terminate', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Sales', 'Person', '.', 'the', 'from', 'product', 'a']","[1, 2, 0, 0, 0, 1, 0]"
"['Defense', '.', 'component', 'XS', 'the', 'with', 'associate', 'note', 'applicable', 'the', 'contain', 'Shared', 'System', 'Data', '(', '-', '100', '-', 'A1', '-', 'ACCS', '1996', 'July', '11', ',', '1.0', 'Version', 'DOCUMENT', 'CAPSTONE', ',', ')', 'SHADE', 'Environment', 'ASRD', 'model', 'physical', 'to', 'compliance', 'level', 'requirement', 'describe', 'in', 'the', 'adhere', 'i&rts', 'in', 'the', 'fix', '(', 'static', ')', 'mode', ';', 'shall', 'sponsor']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
