tokens,tags
"['Customers', 'will', 'be', 'able', 'to', 'confirm', 'the', 'order', 'after', 'checkout', '.', 'If', 'the', 'order', 'is', 'incorrect', ',', 'the', 'customer', 'will', 'be', 'able', 'to', 'revise', 'and', 'update', 'their', 'order', '.', 'The', 'customer', 'will', 'then', 'receive', 'a', 'confirmation', 'email', 'with', 'the', 'specific', 'order', 'details', '.']","[1, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 4, 4, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'interface', 'will', 'be', 'presented', 'to', 'the', 'customer', 'in', 'a', 'web', 'browser', '.', 'The', 'interface', 'must', 'remain', 'consistent', 'among', 'various', 'web', 'browsers', 'and', 'be', 'intuitive', 'to', 'the', 'customer', '.', 'This', 'is', 'a', 'medium', 'priority', 'system', 'feature', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customers', 'will', 'be', 'presented', 'with', 'an', 'unambiguous', 'interface', 'to', 'assist', 'in', 'browsing', 'the', 'categories', 'and', 'products', '.', 'Customers', 'will', 'be', 'able', 'to', 'search', 'for', 'products', 'matching', 'their', 'search', 'criteria', '.', 'The', 'interface', 'will', 'be', 'compatible', 'with', 'all', 'major', 'web', 'browsers', 'such', 'as', 'Internet', 'Explorer', ',', 'Mozilla', 'Navigator', ',', 'Mozilla', 'Firefox', ',', 'Opera', ',', 'and', 'Safari', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 0, 1, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'will', 'feature', 'an', 'API', 'to', 'allow', 'customers', 'to', 'build', 'custom', 'plug', '', 'ins', 'to', 'be', 'able', 'to', 'meet', 'their', 'needs', '.', 'This', 'is', 'a', 'high', 'priority', 'system', 'feature', 'as', 'it', 'ensures', 'the', 'flexibility', 'of', 'the', 'system', 'to', 'be', 'tailored', 'to', 'specific', 'needs', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Web', 'Browser', 'initiates', 'request', 'to', 'Web', 'Server', 'via', 'HTTPS', ';', 'Web', 'Server', 'parses', 'request', ';', 'Web', 'Server', 'submits', 'request', 'to', 'API', 'Service', ';', 'API', 'Service', 'picks', 'up', 'request', ';', 'API', 'Service', 'submits', 'request', 'to', 'Plug', '', 'in', ';', 'Plug', '', 'in', 'picks', 'up', 'request', ';', 'Plug', '', 'in', 'runs', 'tasks', ';', 'Plug', '', 'in', 'returns', 'results', ';', 'API', 'Service', 'validates', 'results', ';', 'API', 'Service', 'returns', 'results', ';', 'Web', 'Server', 'checks', 'for', 'completion', ';', 'Web', 'Server', 'returns', 'results', 'to', 'Web', 'Browser', ';', 'Web', 'Browser', 'displays', 'results', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'will', 'implement', 'an', 'Application', 'Interface', 'to', 'allow', 'for', 'various', 'plug', '', 'ins', 'to', 'interact', 'with', 'the', 'system', '.', 'The', 'plug', '', 'in', 'API', 'will', 'be', 'well', 'documented', 'and', 'specifications', 'will', 'be', 'provided', 'to', 'plug', '', 'in', 'developers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
['FIGURES'],[0]
"['HI', ':', 'USB', 'key', 'from', 'Yoggie', '.']","[0, 0, 0, 0, 0, 0, 0]"
"['SI', ':', 'The', 'order', 'database', 'of', 'WebOrder', 'will', 'communicate', 'with', 'the', 'account', 'system', 'through', 'a', 'programmatic', 'interface', 'for', 'the', 'billing', 'operations', ';', 'SI', ':', 'Through', 'programmatic', 'interface', ',', 'WebOrder', 'will', 'transmit', 'information', 'of', 'items', 'ordered', 'by', 'customers', 'to', 'the', 'Inventory', 'management', 'system', ';', 'SI', ':', 'Plug', '', 'ins', 'interface', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['CI', ':', 'The', 'WebOrder', 'system', 'shall', 'send', 'an', 'e', '', 'mail', 'confirmation', 'to', 'the', 'customer', 'that', 'the', 'items', 'they', 'ordered', 'will', 'be', 'delivered', 'to', 'the', 'shipping', 'address', 'along', 'with', 'tracking', 'number', ';', 'CI', ':', 'The', 'WebOrder', 'system', 'shall', 'send', 'an', 'e', '', 'mail', 'to', 'System', 'Administrator', 'regarding', 'any', 'technical', 'queries', 'from', 'customers', 'or', 'sales', 'people', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Upon', 'the', 'USB', 'being', 'plugged', 'in', 'the', 'system', 'shall', 'be', 'able', 'to', 'be', 'deployed', 'and', 'operational', 'in', 'less', 'than', '1', 'minute', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'handle', '1000', 'customers', 'logged', 'in', 'concurrently', 'at', 'the', 'same', 'time', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'retrieve', '200', 'products', 'per', 'second', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'add', 'product', 'to', 'shopping', 'cart', 'in', 'less', 'than', '2ms', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'search', 'for', 'a', 'specified', 'product', 'in', 'less', 'than', '1', 'second', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'email', 'customer', 'and', 'vendor', 'in', 'less', 'than', '1', 'second', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'validate', 'credit', 'card', 'in', 'less', 'than', '2', 'seconds', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'acquire', 'shipping', 'charges', 'in', 'less', 'than', '2', 'seconds', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'able', 'to', 'restore', '1000', 'records', 'per', 'second', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'will', 'do', 'periodic', 'backups', 'through', 'a', 'live', 'internet', 'connection', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'validate', 'credit', 'cards', 'against', 'fraud', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'encrypt', 'all', 'sensitive', 'information', 'via', 'https', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'encrypt', 'all', 'customer', 'data', 'in', 'database', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'auto', 'detect', 'IP', 'DOS', 'attacks', 'and', 'block', 'IP', 'automatically', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'detect', 'consecutive', 'failed', 'login', 'attempts', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'protected', 'by', 'open', 'source', 'firewall', 'called', 'Firestarter', '.', 'http://www.fs']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'have', 'an', 'availability', 'of', '99.99', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'perform', 'searches', 'via', 'Dijkstra', ""'s"", 'shortest', 'path', 'algorithm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['For', 'returning', 'customers', ',', 'the', 'system', 'shall', 'validate', ""'"", 'existing', ""'"", 'credit', 'card', 'in', 'system', 'after', 'each', 'log', 'in', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'automatically', 'compress', 'image', 'files', 'that', 'are', 'too', 'large', 'in', 'size', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'will', 'employ', 'on', 'demand', 'asynchronous', 'loading', 'for', 'faster', 'execution', 'of', 'pages', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'validate', 'email', 'address', 'existence', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'easy', 'to', 'use']","[0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'easy', 'to', 'learn']","[0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'utilize', 'help', 'bubbles', 'to', 'assist', 'managers', ',', 'customers', ',', 'and', 'administrators']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'employ', 'easy', 'to', 'locate', 'buttons']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'prompt', 'customer', 'with', 'friend', 'easy', 'to', 'read', 'error', 'messages', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'utilize', 'consistent', 'symbols', 'and', 'colors', 'for', 'clear', 'notifications', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'utilize', 'interchangeable', 'plugins', '.']","[0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'easily', 'updatable', 'for', 'fixes', 'and', 'patches', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'create', 'logs', 'of', 'all', 'changes', ',', 'updates', ',', 'or', 'fixes', 'that', 'are', 'done', 'to', 'the', 'site', '.']","[0, 1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'easy', 'to', 'upgrade', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'extremely', 'portable', 'via', 'the', 'usb', 'drive', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'easy', 'to', 'migrate', 'or', 'backed', 'up', 'via', 'another', 'usb', 'drive', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'should', 'be', 'able', 'to', 'run', 'under', 'debug', 'mode', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'should', 'be', 'able', 'to', 'run', 'test', 'credit', 'card', 'transactions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'should', 'be', 'able', 'to', 'run', 'test', 'shipping', 'orders', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'should', 'be', 'able', 'to', 'create', 'test', 'environment', 'of', 'weborder', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'hardware', 'shall', 'be', 'fixed', 'and', 'patched', 'via', 'an', 'internet', 'connection', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Yoggie', 'shall', 'coordinate', 'on', 'future', 'enhancement', 'and', 'features', 'with', 'our', 'organization', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'adhere', 'to', 'the', 'following', 'hardware', 'requirements', ':', '4', 'GB', 'Flash', 'ram', 'chip', ';', '128', 'MB', 'SDRAM', ';', 'Intel', 'XScale', 'PXA270', '520', '', 'MHz', 'chipset', ';', 'OS', ':', 'Apache', 'web', 'server', ';', 'Database', ':', 'MySQL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Register', 'a', 'new', 'customer', 'account', 'with', 'the', 'system', '.']","[3, 4, 4, 4, 0, 0, 0, 0, 0]"
"['Customer', ';', 'Weborder', 'System', '.']","[0, 0, 0, 0, 0]"
"['Customer', 'must', 'be', 'able', 'to', 'access', 'the', 'web', 'order', 'system', 'via', 'a', 'web', 'browser', 'with', 'HTTPS', '.']","[1, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'button', 'or', 'link', 'to', '""', 'Register', '""']","[1, 0, 0, 0, 0, 0, 0, 3, 0]"
"['Customer', 'first', 'clicks', 'on', 'the', 'button', 'or', 'link', 'to', 'initiate', 'registration', 'process', ';', 'System', 'prompts', 'the', 'customer', 'to', 'fill', 'out', 'his', '/', 'her', 'first', 'name', ',', 'last', 'name', ',', 'billing', 'address', ',', 'shipping', 'address', ',', 'email', 'address', ',', 'and', 'their', 'password', ';', 'Customer', 'enters', 'fields', ';', 'System', 'validates', 'the', 'customer', ""'s"", 'information', ';', 'System', 'creates', 'a', 'new', 'account', 'for', 'the', 'Customer', ';', 'System', 'creates', 'a', 'session', 'cookie', ';', 'System', 'displays', 'an', 'account', 'home', 'page', 'to', 'Customer', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A1', '.', 'System', 'recognizes', 'Customer', ""'s"", 'cookie', ';', 'A2', '.', 'Go', 'to', 'Step', '7', '(', 'Basic', 'Scenario', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Customer', 'registers', 'and', 'creates', 'a', 'new', 'customer', 'account', 'with', 'the', 'system', '.']","[0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Login', 'to', 'a', 'customer', 'account', 'with', 'the', 'system', '.']","[3, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'account', 'must', 'already', 'be', 'registered', '.']","[0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'button', 'or', 'link', 'to', '""', 'Login', '""']","[1, 0, 0, 0, 0, 0, 0, 3, 0]"
"['Customer', 'clicks', 'on', 'the', 'button', 'or', 'link', 'to', 'initiate', 'the', 'login', 'process', '.', '2', '.', 'System', 'prompts', 'the', 'customer', 'for', 'his', '/', 'her', 'email', 'and', 'password', ';', 'System', 'verifies', 'the', 'information', ';', 'System', 'creates', 'session', 'cookie', ';', 'System', 'displays', 'account', 'home', 'page', 'to', 'the', 'Customer', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A1', '.', 'System', 'recognizes', 'the', 'Customer', ""'s"", 'cookie', ';', 'A2', '.', 'Go', 'to', 'Step', '5', '(', 'Basic', 'Scenario', ')', ';', 'B1', '.', 'Customer', 'enters', 'incorrect', 'login', 'information', ';', 'B2', '.', 'System', 'prompts', 'the', 'Customer', 'to', 'resend', 'login', 'details', 'to', 'the', 'email', 'account', '.', 'B3', '.', 'Customer', 'confirms', ';', 'B4', '.', 'System', 'sends', 'an', 'email', 'to', 'the', 'registered', 'email', 'address', ';', 'B5', '.', 'Go', 'to', 'Step', '1', '(', 'Basic', 'Scenario', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Customer', 'is', 'logged', 'into', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['Edit', 'the', 'customer', 'account', 'details', '.']","[0, 0, 0, 0, 0, 0]"
"['Customer', 'must', 'be', 'logged', '', 'in', 'on', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'on', 'the', 'button', 'or', 'link', 'to', '""', 'Edit', 'Account', '""']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]"
"['Customer', 'clicks', 'the', 'button', 'or', 'link', 'to', 'initiate', 'the', 'process', 'to', 'edit', 'the', 'account', '.', '2', '.', 'System', 'displays', 'the', 'account', 'home', 'page', 'to', 'the', 'Customer', ';', 'Customer', 'clicks', 'the', 'button', 'or', 'link', 'in', 'order', 'to', 'edit', 'the', 'account', 'details', ';', 'System', 'verifies', 'the', 'changes', ';', 'System', 'stores', 'new', 'account', 'information', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Customer', 'has', 'changed', 'the', 'account', 'details', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['Logout', 'the', 'customer', 'account', 'on', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'on', 'the', 'button', 'or', 'link', 'to', '""', 'Logout', '""']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
"['Customer', 'clicks', 'the', 'button', 'or', 'link', 'in', 'order', 'to', 'initiate', 'logout', 'process', ';', 'System', 'terminates', 'the', 'session', 'cookie', ';', 'System', 'displays', 'the', 'home', 'page', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Customer', 'is', 'logged', 'out', 'of', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'adds', 'item(s', ')', 'in', 'the', 'cart']","[1, 3, 4, 4, 4, 4, 4]"
"['The', 'customer', 'must', 'be', 'logged', '', 'in', 'on', 'the', 'system', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'the', 'button', 'or', 'link', 'to', '""', 'Add', 'To', 'Cart', '""', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0]"
"['Customer', 'clicks', 'the', 'button', 'or', 'link', 'in', 'order', 'to', 'add', 'to', 'the', 'cart', 'with', 'specified', 'quantity', ';', '2', '.', 'System', 'adds', 'the', 'item(s', ')', 'to', 'the', 'cart', ';', 'System', 'prompts', 'the', 'Customer', 'to', 'edit', 'the', 'quantity', 'or', 'remove', 'the', 'item', 'from', 'cart', ';', 'Customer', 'confirms', 'the', 'items', 'in', 'the', 'cart', ';', 'System', 'stores', 'cookie', 'with', 'cart', 'details', ';', 'Customer', 'returns', 'to', 'product', 'listings', '.']","[1, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 1, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A1', '.', 'Customer', 'terminates', 'the', 'web', 'browser', 'window', 'after', 'adding', 'item(s', ')', 'to', 'cart', ';', 'A2', '.', 'Customer', 'returns', 'to', 'weborder', 'interface', ';', 'A3', '.', 'System', 'recognizes', 'cookie', 'and', 'goes', 'to', 'step', '6', '(', 'Basic', 'Scenario', ')', 'with', 'existing', 'items', 'in', 'cart', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Customer', 'has', 'added', 'item(s', ')', 'to', 'the', 'shopping', 'cart', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'places', 'and', 'confirms', 'an', 'order', 'for', 'the', 'checkout', 'process', '.']","[1, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0]"
"['Customer', 'must', 'be', 'logged', '', 'in', 'on', 'the', 'system', ';', 'Customer', 'must', 'have', 'item(s', ')', 'in', 'the', 'shopping', 'cart', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'button', 'or', 'link', 'to', '""', 'Ckeckout', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'clicks', 'the', 'button', 'or', 'link', 'to', 'initiate', 'the', 'checkout', 'process', ';', 'System', 'calculates', 'order', 'of', 'items', 'in', 'the', 'shopping', 'cart', ';', 'System', 'appends', 'cookie', 'with', 'flag', 'for', 'checkout', 'process', ';', 'System', 'presents', 'the', 'customer', 'with', 'the', 'account', 'details', 'and', 'payment', 'methods', ';', '5', '.', 'Customer', 'confirms', 'account', 'details', 'and', 'payment', 'methods', ';', 'Customer', 'confirms', 'order', ';', 'System', 'stores', 'order', 'confirmation', 'and', 'order', 'details', ';', 'System', 'sends', 'email', 'confirmation', 'to', 'the', 'Customer', ';', 'System', 'appends', 'cookie', 'with', 'flag', 'for', 'completed', 'checkout', 'process', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A1', '.', 'Customer', 'terminates', 'order', 'web', 'browser', 'during', 'order', 'the', 'checkout', 'process', ';', 'A2', '.', 'Customer', 'returns', 'to', 'weborder', 'interface', ';', 'A3', '.', 'System', 'recognizes', 'cookie', 'and', 'goes', 'to', 'step', '4', '(', 'Basic', 'Scenario', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Customer', 'has', 'placed', 'and', 'confirmed', 'an', 'order', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Login', 'to', 'an', 'Administrator', 'account', 'with', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Administrator', ';', 'Weborder', 'System', '.']","[0, 0, 0, 0, 0]"
"['Administrator', 'account', 'must', 'already', 'be', 'registered', '.']","[0, 0, 0, 0, 0, 0, 0]"
"['Administrator', 'clicks', 'button', 'or', 'link', 'to', '""', 'Login', '""']","[1, 0, 0, 0, 0, 0, 0, 3, 0]"
"['Administrator', 'clicks', 'button', 'or', 'link', 'to', 'initiate', 'login', 'process', ';', 'System', 'prompts', 'the', 'Administrator', 'for', 'email', 'and', 'password', ';', 'System', 'verifies', 'information', ';', 'System', 'creates', 'session', 'cookie', ';', 'System', 'displays', 'account', 'home', 'page', 'to', 'Administrator', '.']","[1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A1', '.', 'System', 'recognizes', 'Administrator', ""'s"", 'cookie', ';', 'A2', '.', 'Go', 'to', 'Step', '5', '(', 'Basic', 'Scenario', ')', ';', 'B1', '.', 'Administrator', 'enters', 'incorrect', 'login', 'information', ';', 'B2', '.', 'System', 'prompts', 'Administrator', 'to', 'resend', 'login', 'details', 'to', 'email', 'account', ';', 'B3', '.', 'Administrator', 'confirms', ';', 'B4', '.', 'System', 'sends', 'email', 'to', 'registered', 'email', 'address', ';', 'B5', '.', 'Go', 'to', 'Step', '1', '(', 'Basic', 'Scenario', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
