tokens,IOB_tag
"['o', ')', 'level', 'maximum', 'follow', 'the', 'withstand', 'of', 'capable', 'Cab', 'be', 'cab', 'train', 'the', 'inside', 'mount', 'equipment', 'any', 'shall', 'the', ')', 'M', 'be', 'shall', ')', 'card', 'SIM', '(', '""', 'physically', 'Module', 'Subscriber', '""', 'the', ')', 'o', '(']","['O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O']"
"['initialization', 'file', 'shall', 'contain', 'a', 'unique', 'identifier', 'for', 'initialization', 'each', 'that', 'the', 'system', 'be', 'to', 'monitor', '.', 'these']","['B-class', 'I-class', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O']"
"['Exchange', 'large', 'a', 'have', 'as']","['O', 'O', 'O', 'O', 'O']"
"['.', 'e.teste', ';', 'database', 'line', '-', 'on', 'be', 'as', ',', 'observation', 'plan', 'for', 'useful', 'be', 'that', 'simulator', 'telescope', 'a', 'allow', 'full', ',', 'direct', 'affect', 'testing', 'should', 'circumstance', 'no', 'under']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['development', 'testing', 'environment', 'the', 'Gemini', '8', 'm', 'Telescopes', 'software', 'consist', 'of', 'for', 'and', 'veriﬁcation', '-', 'formal', 'approval', ',', 'review', 'and', 'audit', 'procedure', ';', 'documentation', ';', 'coding', 'and', 'debugging', ';', 'Simulation', ';', 'component', 'and', 'integration', 'the', ';', 'computer', 'and', 'life', '-', 'cycle', 'aspect', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'drive', 'upgrade', 'usb', 'via', 'portable', 'extremely', 'be', 'shall', 'system', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['be', 'in', 'home', 'to', '.', 'link']","['O', 'O', 'O', 'O', 'O', 'O']"
"['track', 'datum', 'at', 'least', 'to', '.', 'to', 'able', 'be', 'adhesion', 'condition', ';', 'in', 'this', 'case', 'information', 'from', 'trackside', 'have', 'priority', '.', 'the']","['B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-class', 'O', 'O', 'O', 'O']"
"['.', 'datum', 'the', 'transport', 'for', 'requirement', 'the', 'not', ';', 'support', 'must', 'OM', 'that', 'exchange', 'datum', 'of', 'the', 'and', 'Components', '""', 'able', 'be', 'must', 'OM', 'support', 'system']","['O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['control', 'LAN', 'be', 'base', 'on', 'appropriate', 'manually', 'software', 'to', 'here', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['to', 'this', 'level', 'will', 'be', 'extremely', 'level', 'parameter', 'protect', '-', 'any']","['O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O']"
"['.', 'requirement', 'type', ',', 'with', 'each', 'radio', 'type', 'be', 'define', 'specify', 'the', 'superset', 'of', 'the', 'core', 'plus', 'specific', 'by', 'radio', 'in', 'GSM', '35', ']', ']', '.', '(']","['O', 'O', 'I-class', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['4', 'intend', 'to', 'overcome', 'performance', 'penalty', 'of', 'raid', '3', 'for', 'small', 'transfer', '.', 'raid']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[',', 'it', 'shall', 'check', 'all', 'the', 'thermostat', 'and', 'determine', 'system', 'if', 'unit', 'temperature', 'the', 'Parameters', 'value', 'shall', 'reside', 'in', 'an', 'initialization', 'file', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'I-attr', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O']"
"['Experimental', 'Physics', 'and', 'Industrial', 'Control', 'System', '(', 'EPICS', ')', 'toolkit', 'be', 'the', 'foundation', 'of', 'the', 'Gemini', 'interface', 'Gemini', 'possible', 'in', 'the', 'Electronic', 'Design', 'Speciﬁcation', '.', 'their']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['between', 'navigation', 'component', 'and', 'content', ':', 'if', 'navigation', 'component', '(', 'or', 'overviews', ')', 'an', 'in', 'site', 'the', 'a', 'separate', 'navigation', 'overview', 'such', 'as', 'a', 'site', 'be', 'map', 'be', 'provide', 'for', 'application', 'show', 'the', 'structure', 'of', 'should', 'show', 'in', 'conjunction', '(', 'e.g.', 'highlighting', ')', 'the', 'topic', 'currently', 'visible', 'component', 'in', 'content', 'area', '.', 'place']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['of', 'the', 'command', '.', 'istruction']","['O', 'O', 'B-class', 'O', 'O']"
"['.', 'YouTube', 'on', 'video', 'at', 'look', 'to', 'want', 'only', 'for', 'may', 'at', 'time', 'video', '.', 'use', 'their', 'find', 'to', 'software', 'our', 'use', 'be', 'will', 'that', 'user', 'general', 'another', 'the', 'will', 'first', 'the']","['O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O']"
"['additional', ':', ';', 'voice', 'broadcast', 'service', ';', 'voice', 'group', 'call', 'service', ';', 'enhance', 'multi', '-', 'level', 'service', 'GSM', 'follow', 'the', 'functionality', 'and', 'performance', 'requirement', ',', 'this', 'standard', 'meet', 'be', 'be', 'supplement', 'by', ':', '(', 'i', ')', 'to', 'precedence', 'manufacture', 'development', 'whilst']","['O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O']"
['this'],['O']
"['DMI', 'shall', 'display', 'or', 'be', 'compatible', 'with', 'information', 'unfitted']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'B-class']"
"['.', 'software', 'System', 'Control', 'Gemini', 'for', 'requirement', 'operational', 'the', 'define', 'document', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['from', 'all', 'instrument', ';', 'and', 'be', 'store', 'as', 'compressed', 'datum', ',', 'use', 'a', 'detector', 'store', 'be', 'datum', 'on', 'removable', 'medium', '.', 'for']","['O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['to', 'POSIX', 'be', 'extension', 'measure', 'the', 'book', ':', 'POSIX', 'Programmer', '’s', 'Guide', '-', 'against', 'speciﬁc', 'vendor', ',', 'UNIX', 'System', 'V', ',', 'Release', '4', ',', 'use', 'only', 'POSIX', 'compliant', 'call', 'to', 'the', 'operate', 'system', '.', 'in']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['applicable', 'requirement', 'state', 'in', 'ETCS', 'SRS', 'and', 'low', 'implement', 'be', 'this', 'in', 'shall', 'be', 'respect', '.', 'note']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'system', 'employ', 'a', 'graphical', 'user', 'with', 'include', 'should', 'default', 'user', 'interface', 'must', 'be', 'suitable', 'for', 'user', 'System', 'with', 'need', ';', 'that', 'be', ',', 'compatible', 'with', 'special', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['metadata', 'and', 'procedure', 'be', 'describe', 'for', 'the', 'current', 'Information', 'linear', 'domain', 'a', 'may', ';', 'transaction', 'Journalling', ':', 'individual', 'message', 'or', 'database', 'transaction', 'be', 'store', 'in', 'a', 'journal', 'file', ',', 'which', 'be', 'valid', 'type', 'of', 'as', 'interface', 'to', 'COE', 'component', '.', 'detailed']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['for', 'microprocessor', 'software', 'independent', ',', 'software', 'should', 'be', 'hardware', 'independent', ',', 'to', 'allow', 'the', 'machine', 'as', 'write', 'software', 'expertise', 'should', 'be', 'consult', 'whenever', 'possible', ';', 'all', 'software', 'which', 'do', 'not', 'directly', 'control', 'speciﬁc', 'hardware', 'must', 'be', ';', 'of', 'use', 'possible', 'consideration', '.', 'strict']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['with', 'each', 'level', 'of', 'operation', 'which', 'deﬁne', 'the', 'status', 'of', 'the', 'system', 'and', '/', 'or', 'control', 'the', 'system', '.', 'speciﬁc', 'of', '2', '-', 'of', 'the', 'implementation', 'be', 'the', 'province', 'of', 'the', 'detail']","['O', 'O', 'B-attr', 'I-attr', 'I-attr', 'O', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'capture', 'be', 'to', 'datum', 'investigation', 'case', 'specific', '-', 'event', ',', 'dynamic', 'for', 'allow', 'must', 'OM', 'support', 'system']","['O', 'O', 'O', 'O', 'I-attr', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['carrier', 'frequency', 'be', 'designate', 'by', 'the', 'absolute', 'radio', 'frequency', '(', 'mhz', '925', '–', 'i', ')', '876', '–', '880', 'mhz', '(', ':', 'mobile', 'transmit', ')', ';', 'pair', 'with', ';', '921', 'station', 'channel', '301', '[', 'in', 'the', 'setup', 'message', 'to', 'be', 'compress', '.', 'a']","['B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Person', 'or', 'button', 'the', 'click', 'Person', 'Sales', '""', 'Attributes', 'product', 'update', '""', 'to', 'link', 'or', 'button', 'the', 'click', 'product', 'a', 'name', 'product', 'be', 'have', 'attribute', 'product', 'the']","['I-class', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'I-attr', 'B-attr', 'O', 'O', 'I-attr', 'B-attr', 'O']"
"['-', 'td', 'ut', ':', 'be', 'for', 'cool', 'heating', 'individual', 'thermostat', 'that', 'shall', 'be', 'test', 'for', ':', '1', ')', 'the', 'thermostat', '’s', 'or', 'setting', 'satisfied', 'and', '2', ')', 'the', 'thermostat', '’s', 'temperature', 'indica', 'te', 'it', 'require', 'a', 'be', 'the', 'define', 'the', 'heating', 'and', 'cool', 'request', '.', 'if']","['O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'I-class', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O']"
"['.', 'initiate', 'be', 'radio', 'then', ')', '10.2', 'section', 'see', '(', 'priority', ""'"", 'shall', 'number', 'the', 'radio', 'section', 'in', 'define', 'as', 'communication', 'mode', 'direct', 'support', 'should', 'radio', 'Cab', 'the', ')', 'M', '(']","['O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'I-attr', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O']"
"['all', 'handheld', 'mobile', 'equipment', 'shall', 'be', 'capable', 'of', 'withstand', 'the', 'follow', 'shock', ':', '(', 'M', ')', 'M', '(']","['O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'radio', 'Cab', 'the', 'of', 'a', 'member', 'of', 'a', 'the', 'to', 'connect', 'physically', 'equipment', 'for', 'function', 'installation', 'train', 'on', ')', 'M', '(']","['O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['release', 'give', 'speed', 'release', 'the']","['B-attr', 'O', 'I-attr', 'B-attr', 'O']"
"['Command_ID', 'be', 'an', 'identiﬁcation', 'that', 'be', 'unique', '.', 'to', 'speciﬁc', 'instance', 'of', 'each', 'command', '.', 'a']","['B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['error', 'message', 'assist', 'in', 'store', 'be', ',', 'and', 'all', 'other', 'activity', 'involve', 'the', 'case', 'and', 'related', 'document', 'or', 'datum', 'should', 'also', 'need', 'to', 'produce', 'action(s', 'by', 'System', '.', 'ideally']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[';', '2.network', 'requirement', ';', '3', '.', 'network']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'system', ',', 'there', 'must', 'be', 'a', 'system', 'of', 'privilege', 'establish', 'at', 'each', 'operate', 'level', 'of', 'the', 'system', '.', 'integrity', 'etc', ',', 'MPEG', 'must', 'be', 'available', 'interactively', 'from', 'hard', 'disk', 'or', 'which', 'similar', '.', 'video']","['O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', ""'"", 'tool', 'to', 'the', 'whole', 'project', ',', 'provide', 'the', 'Gemini', '8', 'm', 'Telescopes', 'user', 'interface', ""'s"", ""'"", 'look', 'and', 'feel', 'be', 'so', 'able', 'access', 'a', 'large', 'number', 'of', 'station', ',', 'depend', 'on', 'from', 'where', 'user', 'be', '.', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O']"
"['LAN', 'shall', 'support', 'the', 'data', 'bus', 'bandwidth', '(', 'Local', 'Time', 'Bus', ',', 'for', 'distribution', 'of', 'absolute', 'a', 'and', 'time', 'signal', ',', 'and', 'both', 'a', 'digital', 'reﬂective', 'relative', 'with', 'supplement', 'be', 'at', 'peak', 'and', 'on', 'average', ')', 'and', 'with', 'the', 'required', 'response', 'time', 'and', 'synchronization', 'need', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'in', 'aid', 'should', 'OM']","['O', 'O', 'O', 'O', 'O']"
"['.', 'level', 'a.observe', ':', 'be', 'level', 'operational', 'the']","['O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O']"
"['be', 'the', 'normal', 'mode', 'of', 'exceptional', 'be', 'be']","['O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O']"
"['planning', 'and', 'program', 'change', 'be', 'accomplish', 'through', 'interactive', 'operation', 'little', '(', 'line', 'on', ',', 'multipoint', 'monitoring', ',', 'remote', 'monitoring', ',', 'remote', 'instrument', 'access', 'testing', ',', 'development', ',', 'diagnostic', ',', 'and', 'maintenance', 'for', 'and', ',', 'enclosure', 'it', 'support', 'a', 'full', 'implementation', 'of', 'remote', 'operation', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['an', 'initial', 'set', 'of', 'conﬁguration', 'log', 'observation', 'the', 'during', 'one']","['O', 'O', 'O', 'O', 'B-attr', 'O', 'B-class', 'O', 'O', 'O']"
"['or', 'button', 'the', 'system', 'the', 'on', 'account', 'Person', 'Sales', 'the', '.', 'Logout']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O']"
"['should', 'be', 'as', 'self', '-', 'contain', 'and', 'but', 'package', 'hardware', 'therefore']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O']"
"['2', 'month', ',', 'regardless', 'of', 'storage', 'capacity', 'or', 'previous', 'number', 'case', 'in', 'the', 'system', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O']"
"['.', ';', 'any', 'or', 'less', '.', 'these']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'B3', ';', '.', 'account', '.', 'to', 'Logout']","['O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O']"
"['.', '""', 'cart', 'initiate', 'checkout', 'with', 'cookie', 'append', 'system', ';', 'cart', 'shopping', 'the', 'the', 'item', 'of', 'order', 'calculate', 'system', ';', 'process', 'in', 'shopping', 'the', 'in', 'process', 'checkout', 'the', 'for', 'order', 'an', 'confirm', '.', 'and', 'customer']","['O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-class']"
"['the', 'internal', 'process', 'communication', 'shall', 'be', 'design', 'to', 'operate', 'on', 'this', 'operating', 'system', '.', 'any']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'requirement', 'qualification', 'the', 'identify', '4', 'section']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['system', 'will', 'check', 'the', 'duplicate', 'ID', 'for', 'the', 'distributor', '.', 'the']","['B-class', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'B-class', 'O', 'O']"
"['examine', 'be', 'system', 'version', 'control', 'system', '.', 'IOC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['address', 'field', 'will', 'capture', 'the', 'geographical', ')', 'Qty', 'Sold', ';', 'transaction', 'the', 'user', 'should', 'select', 'the', 'name', 'of', 'the', 'sale', 'man', 'list', 'from', 'distribution', 'Team', '.', 'the']","['B-attr', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-attr', 'I-attr', 'O', 'I-class', 'O', 'B-class', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-class', 'B-class', 'O', 'O']"
"['themas', 'interface', '.', 'this']","['O', 'O', 'O', 'O']"
"['.', 'software', 'Searching', 'Video', 'the', 'of', 'description', 'detailed', 'a', 'give', 'will', 'document', 'this']","['O', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'all', 'of', 'log', 'the']","['O', 'O', 'O', 'O', 'O']"
"['.', 'access', '.', 'Sales']","['O', 'O', 'O', 'B-class']"
"['.', 'it', 'be', 'possible', 'that', 'the', 'General', 'purpose', 'and', 'operational', 'radio', 'may', 'have', 'a', 'number', 'of', ':', 'note', ';', 'maintenance', 'radio', '-', 'for', 'use', 'by', 'railway', 'personnel', 'physical', 'involve', 'train', 'operation', 'such', 'as', 'shunting', 'and', 'trackside', 'in', 'implementation', 'to', 'meet', 'the', 'requirement', 'of', 'the', 'MORANE', 'FFFIS', 'for', 'with', 'GSM', 'r', 'SIM', 'Cards', '[', 'MORANE', 'SIM', ']', '-', ')', 'comply', 'mobile', 'railway', 'requirement', '(', 'eg', 'handheld', 'and', 'vehicle', 'shall', 'mount', '.', 'all']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['management', 'matrix', 'system', 'one', 'component', 'XS', 'the', 'for', 'require', 'capability', 'software', 'the', 'outline', 'document', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[':', 'communicate', 'SI-1.1', 'the', 'operation', 'allow', 'customer', 'by', 'order', 'item', 'of', 'transmit', 'billing', 'will', ',', 'interface', 'programmatic', 'through', ':', 'si-1.2', ';', 'WebOrder', '.', 'information', 'from', 'API', 'in', '-', 'plug', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['section', 'of', 'this', 'SRS', 'describe', ';', ',', 'system', 'operate', 'hardware', 'and', 'software', 'portion', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'statistic', 'player', '10', 'of', 'compose', 'be', 'statistic', 'game', '.', 'the']","['O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O']"
"['standard', 'the', 'for', 'compatibility', 'and', 'use', 'of', 'easy', 'allow', 'be', 'SQL', 'restrict']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['system', 'shall', 'the', '.', 'the']","['B-class', 'O', 'O', 'O', 'O']"
"[',', 'the', 'operating', 'environment', 'at', 'these', 'level', 'be', 'assume', 'but', 'be', 'OCS', 'an']","['O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'datum', 'previous', 'of', 'staff', 'assessment', 'the', 'of', 'result', 'a', 'as', 'e.g.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['equipment', 'radio', 'of', 'installation', 'and', 'design', 'the', '.', 'vehicle', 'physical', 'measure', '100', 'to', 'up', 'of', 'gradient', 'pressure', ';', 'second', '3', 'to', 'up', 'for', ')', 'peak', 'to', 'kPa', '/', 's.', 'measure', 'such', 'of', 'example']","['I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
